,YKR_ID,zipcode
6195,5900155,02740
6196,5900156,02740
6197,5900157,02740
6198,5900158,02740
6199,5900159,02740
6200,5900160,02740
6201,5900161,02740
6202,5900162,02740
6203,5900163,02740
6204,5900164,02740
6205,5900165,02940
6206,5900166,02940
6207,5900167,02940
6208,5900168,02940
6209,5900169,02940
6210,5900170,02940
6211,5900171,02940
6212,5900172,02940
6213,5900173,02940
6214,5900174,02940
6215,5900175,02920
6216,5900176,02920
6217,5900177,02920
6218,5900178,02920
6219,5900179,02920
6220,5900180,02920
6221,5900181,02920
6222,5900182,02920
6223,5900183,02920
6224,5900184,02920
6225,5900185,02730
6226,5900186,02730
6227,5900187,01630
6228,5900188,01630
6229,5900189,01630
6230,5900190,01630
6231,5900191,01630
6232,5900192,01630
6233,5900193,01710
6234,5900194,01710
6235,5900195,01710
6236,5900196,01710
6237,5900197,01650
6238,5900198,01650
6239,5900199,01650
6240,5900200,01650
6241,5900201,01650
6242,5900202,01600
6243,5900203,01600
6244,5900204,01600
6245,5900205,01600
6246,5900206,01600
6247,5900207,01600
6248,5900208,01610
6249,5900209,01610
6250,5900210,01610
6251,5900211,01610
6252,5900212,01610
6253,5900213,00430
6254,5900214,00430
6255,5900215,00430
6256,5900216,00430
6257,5900217,00430
6258,5900218,00430
6259,5900219,01690
6260,5900220,01690
6261,5900221,00670
6262,5900222,00690
6263,5900223,00690
6264,5900224,00690
6265,5900225,00690
6266,5900226,00690
6267,5900227,00690
6268,5900228,00690
6269,5900229,00690
6270,5900230,00690
6271,5900231,00690
6272,5900232,00780
6273,5900233,00740
6274,5900234,00740
6275,5900235,00740
6276,5900236,00740
6277,5900237,00740
6278,5900238,00730
6279,5900239,00730
6280,5900240,00730
6281,5900241,00730
6282,5900242,00730
6283,5900243,00730
6284,5900244,00730
6285,5900245,00730
6286,5900246,00730
6287,5900247,00730
6288,5900248,00760
6289,5900249,00760
6290,5900250,00760
6291,5900251,00760
6292,5900252,00760
6293,5900253,00760
6294,5900254,00760
6295,5900255,00760
6296,5900256,00770
6297,5900257,00770
6298,5900258,01230
6299,5900259,01230
6300,5900260,01230
6301,5900261,01230
6302,5900262,01230
6303,5900263,01230
6304,5900264,01200
6305,5900265,01200
6306,5900266,01200
6307,5900267,01200
6308,5900268,01200
6309,5900269,01200
6310,5900270,01200
6311,5900271,00890
6312,5900272,00890
6313,5900273,00890
6314,5900274,00890
6315,5900275,00890
6316,5900276,00890
6317,5900277,00890
6318,5900278,00890
6319,5900279,00890
6320,5900280,00890
6321,5900281,00890
6322,5900282,00890
6323,5900283,00890
6324,5900284,00890
6325,5900285,00890
6326,5900286,00890
6327,5900287,00890
6328,5900288,00890
6329,5900289,00890
6330,5900290,99999
6331,5901966,02820
6332,5901967,02820
6333,5901968,02820
6334,5901969,02820
6335,5901970,02820
6336,5901971,02820
6337,5901972,02860
6338,5901973,02860
6339,5901974,02820
6340,5901975,02820
6341,5901976,02820
6342,5901977,02820
6343,5901978,02820
6344,5901979,02820
6345,5901980,02820
6346,5901981,02820
6347,5901982,02820
6348,5901983,02820
6349,5901984,02820
6350,5901985,02820
6351,5901986,02820
6352,5901987,02820
6353,5901988,02820
6354,5901989,02820
6355,5901990,02820
6356,5901991,02820
6357,5901992,02740
6358,5901993,02740
6359,5901994,02740
6360,5901995,02740
6361,5901996,02740
6362,5901997,02740
6363,5901998,02740
6364,5901999,02740
6365,5902000,02740
6366,5902001,02740
6367,5902002,02740
6368,5902003,02940
6369,5902004,02940
6370,5902005,02940
6371,5902006,02940
6372,5902007,02940
6373,5902008,02940
6374,5902009,02940
6375,5902010,02940
6376,5902011,02940
6377,5902012,02920
6378,5902013,02920
6379,5902014,02920
6380,5902015,02940
6381,5902016,02920
6382,5902017,02920
6383,5902018,02920
6384,5902019,02920
6385,5902020,02920
6386,5902021,02920
6387,5902022,02730
6388,5902023,02730
6389,5902024,02730
6390,5902025,02730
6391,5902026,01640
6392,5902027,01640
6393,5902028,01630
6394,5902029,01630
6395,5902030,01630
6396,5902031,01710
6397,5902032,01710
6398,5902033,01710
6399,5902034,01640
6400,5902035,01650
6401,5902036,01650
6402,5902037,01650
6403,5902038,01650
6404,5902039,01650
6405,5902040,01600
6406,5902041,01600
6407,5902042,01600
6408,5902043,01600
6409,5902044,01600
6410,5902045,01600
6411,5902046,01610
6412,5902047,01610
6413,5902048,01610
6414,5902049,01610
6415,5902050,00430
6416,5902051,00430
6417,5902052,00430
6418,5902053,00430
6419,5902054,00430
6420,5902055,00430
6421,5902056,00430
6422,5902057,00670
6423,5902058,00670
6424,5902059,00670
6425,5902060,00670
6426,5902061,00690
6427,5902062,00690
6428,5902063,00690
6429,5902064,00690
6430,5902065,00690
6431,5902066,00690
6432,5902067,00690
6433,5902068,00690
6434,5902069,00690
6435,5902070,00780
6436,5902071,00780
6437,5902072,00780
6438,5902073,00780
6439,5902074,00780
6440,5902075,00780
6441,5902076,00780
6442,5902077,00730
6443,5902078,00730
6444,5902079,00730
6445,5902080,00730
6446,5902081,00730
6447,5902082,00730
6448,5902083,00730
6449,5902084,00730
6450,5902085,00730
6451,5902086,00760
6452,5902087,00760
6453,5902088,00760
6454,5902089,00760
6455,5902090,00760
6456,5902091,00760
6457,5902092,00760
6458,5902093,00770
6459,5902094,00770
6460,5902095,00770
6461,5902096,01230
6462,5902097,01230
6463,5902098,01230
6464,5902099,01230
6465,5902100,01230
6466,5902101,01230
6467,5902102,01230
6468,5902103,01230
6469,5902104,01200
6470,5902105,01200
6471,5902106,01200
6472,5902107,01200
6473,5902108,00890
6474,5902109,00890
6475,5902110,00890
6476,5902111,00890
6477,5902112,00890
6478,5902113,00890
6479,5902114,00890
6480,5902115,00890
6481,5902116,00890
6482,5902117,00890
6483,5902118,00890
6484,5902119,00890
6485,5902120,00890
6486,5902121,00890
6487,5902122,00890
6488,5902123,00890
6489,5902124,00890
6490,5902125,00890
6491,5902126,00890
6492,5902127,00890
6493,5903804,02820
6494,5903805,02820
6495,5903806,02820
6496,5903807,02820
6497,5903808,02820
6498,5903809,02820
6499,5903810,02820
6500,5903811,02820
6501,5903812,02820
6502,5903813,02820
6503,5903814,02820
6504,5903815,02820
6505,5903816,02820
6506,5903817,02820
6507,5903818,02820
6508,5903819,02820
6509,5903820,02820
6510,5903821,02820
6511,5903822,02820
6512,5903823,02820
6513,5903824,02820
6514,5903825,02820
6515,5903826,02820
6516,5903827,02820
6517,5903828,02820
6518,5903829,02740
6519,5903830,02740
6520,5903831,02740
6521,5903832,02740
6522,5903833,02740
6523,5903834,02740
6524,5903835,02740
6525,5903836,02740
6526,5903837,02740
6527,5903838,02740
6528,5903839,02740
6529,5903840,02940
6530,5903841,02940
6531,5903842,02940
6532,5903843,02940
6533,5903844,02940
6534,5903845,02940
6535,5903846,02940
6536,5903847,02940
6537,5903848,02940
6538,5903849,02920
6539,5903850,02920
6540,5903851,02940
6541,5903852,02940
6542,5903853,02940
6543,5903854,02920
6544,5903855,02920
6545,5903856,02920
6546,5903857,02920
6547,5903858,02920
6548,5903859,02730
6549,5903860,02730
6550,5903861,02730
6551,5903862,02730
6552,5903863,01640
6553,5903864,01640
6554,5903865,01640
6555,5903866,01710
6556,5903867,01710
6557,5903868,01710
6558,5903869,01710
6559,5903870,01710
6560,5903871,01640
6561,5903872,01640
6562,5903873,01650
6563,5903874,01650
6564,5903875,01650
6565,5903876,01650
6566,5903877,01650
6567,5903878,01600
6568,5903879,01600
6569,5903880,01600
6570,5903881,01600
6571,5903882,01600
6572,5903883,01610
6573,5903884,01610
6574,5903885,01610
6575,5903886,00430
6576,5903887,00430
6577,5903888,00430
6578,5903889,00430
6579,5903890,00430
6580,5903891,00430
6581,5903892,00430
6582,5903893,00430
6583,5903894,00670
6584,5903895,00670
6585,5903896,00670
6586,5903897,00670
6587,5903898,00690
6588,5903899,00690
6589,5903900,00690
6590,5903901,00690
6591,5903902,00690
6592,5903903,00690
6593,5903904,00690
6594,5903905,00690
6595,5903906,00690
6596,5903907,00690
6597,5903908,00780
6598,5903909,00780
6599,5903910,00780
6600,5903911,00780
6601,5903912,00780
6602,5903913,00780
6603,5903914,00700
6604,5903915,00700
6605,5903916,00730
6606,5903917,00730
6607,5903918,00730
6608,5903919,00730
6609,5903920,00730
6610,5903921,00730
6611,5903922,00730
6612,5903923,00770
6613,5903924,00770
6614,5903925,00770
6615,5903926,00770
6616,5903927,00770
6617,5903928,00770
6618,5903929,00770
6619,5903930,00770
6620,5903931,00770
6621,5903932,01230
6622,5903933,01230
6623,5903934,01230
6624,5903935,01230
6625,5903936,01230
6626,5903937,01230
6627,5903938,01230
6628,5903939,01230
6629,5903940,01230
6630,5903941,01200
6631,5903942,01200
6632,5903943,01200
6633,5903944,01200
6634,5903945,00890
6635,5903946,00890
6636,5903947,00890
6637,5903948,00890
6638,5903949,00890
6639,5903950,00890
6640,5903951,00890
6641,5903952,00890
6642,5903953,00890
6643,5903954,00890
6644,5903955,00890
6645,5903956,00890
6646,5903957,00890
6647,5903958,00890
6648,5903959,00890
6649,5903960,00890
6650,5903961,00890
6651,5903962,00890
6652,5903963,00890
6653,5903964,00890
6654,5905641,02820
6655,5905642,02820
6656,5905643,02820
6657,5905644,02820
6658,5905645,02820
6659,5905646,02820
6660,5905647,02820
6661,5905648,02820
6662,5905649,02820
6663,5905650,02820
6664,5905651,02820
6665,5905652,02820
6666,5905653,02820
6667,5905654,02820
6668,5905655,02820
6669,5905656,02820
6670,5905657,02820
6671,5905658,02820
6672,5905659,02820
6673,5905660,02820
6674,5905661,02820
6675,5905662,02820
6676,5905663,02820
6677,5905664,02820
6678,5905665,02740
6679,5905666,02740
6680,5905667,02740
6681,5905668,02740
6682,5905669,02740
6683,5905670,02740
6684,5905671,02740
6685,5905672,02740
6686,5905673,02740
6687,5905674,02740
6688,5905675,02740
6689,5905676,02940
6690,5905677,02940
6691,5905678,02940
6692,5905679,02940
6693,5905680,02940
6694,5905681,02940
6695,5905682,02940
6696,5905683,02940
6697,5905684,02940
6698,5905685,02940
6699,5905686,02940
6700,5905687,02940
6701,5905688,02940
6702,5905689,02940
6703,5905690,02920
6704,5905691,02920
6705,5905692,02920
6706,5905693,02920
6707,5905694,02730
6708,5905695,02730
6709,5905696,02730
6710,5905697,02730
6711,5905698,02730
6712,5905699,02730
6713,5905700,01640
6714,5905701,01640
6715,5905702,01640
6716,5905703,01710
6717,5905704,01710
6718,5905705,01710
6719,5905706,01710
6720,5905707,01640
6721,5905708,01640
6722,5905709,01650
6723,5905710,01650
6724,5905711,01650
6725,5905712,01650
6726,5905713,01650
6727,5905714,01600
6728,5905715,01600
6729,5905716,01600
6730,5905717,01600
6731,5905718,01600
6732,5905719,01610
6733,5905720,01610
6734,5905721,00420
6735,5905722,00420
6736,5905723,00430
6737,5905724,00430
6738,5905725,00430
6739,5905726,00430
6740,5905727,00430
6741,5905728,00430
6742,5905729,00430
6743,5905730,00670
6744,5905731,00670
6745,5905732,00670
6746,5905733,00670
6747,5905734,00670
6748,5905735,00690
6749,5905736,00690
6750,5905737,00690
6751,5905738,00690
6752,5905739,00690
6753,5905740,00690
6754,5905741,00690
6755,5905742,00690
6756,5905743,00690
6757,5905744,00780
6758,5905745,00780
6759,5905746,00780
6760,5905747,00780
6761,5905748,00780
6762,5905749,00700
6763,5905750,00700
6764,5905751,00700
6765,5905752,00730
6766,5905753,00730
6767,5905754,00730
6768,5905755,00730
6769,5905756,00730
6770,5905757,00730
6771,5905758,00730
6772,5905759,00770
6773,5905760,00770
6774,5905761,00770
6775,5905762,00770
6776,5905763,00770
6777,5905764,00770
6778,5905765,00770
6779,5905766,00770
6780,5905767,00770
6781,5905768,00770
6782,5905769,01230
6783,5905770,01230
6784,5905771,01230
6785,5905772,01230
6786,5905773,01230
6787,5905774,01230
6788,5905775,01230
6789,5905776,01230
6790,5905777,01200
6791,5905778,01200
6792,5905779,01200
6793,5905780,01200
6794,5905781,00890
6795,5905782,00890
6796,5905783,00890
6797,5905784,00890
6798,5905785,00890
6799,5905786,00890
6800,5905787,00890
6801,5905788,00890
6802,5905789,00890
6803,5905790,00890
6804,5905791,00890
6805,5905792,00890
6806,5905793,00890
6807,5905794,00890
6808,5905795,00890
6809,5905796,00890
6810,5905797,00890
6811,5905798,00890
6812,5905799,00890
6813,5905800,00890
6814,5907476,02820
6815,5907477,02820
6816,5907478,02820
6817,5907479,02820
6818,5907480,02820
6819,5907481,02820
6820,5907482,02820
6821,5907483,02820
6822,5907484,02820
6823,5907485,02820
6824,5907486,02820
6825,5907487,02820
6826,5907488,02820
6827,5907489,02820
6828,5907490,02820
6829,5907491,02820
6830,5907492,02820
6831,5907493,02820
6832,5907494,02820
6833,5907495,02820
6834,5907496,02820
6835,5907497,02820
6836,5907498,02820
6837,5907499,02820
6838,5907500,02740
6839,5907501,02740
6840,5907502,02740
6841,5907503,02740
6842,5907504,02740
6843,5907505,02740
6844,5907506,02740
6845,5907507,02740
6846,5907508,02740
6847,5907509,02740
6848,5907510,02940
6849,5907511,02940
6850,5907512,02940
6851,5907513,02940
6852,5907514,02940
6853,5907515,02940
6854,5907516,02940
6855,5907517,02940
6856,5907518,02940
6857,5907519,02940
6858,5907520,02940
6859,5907521,02940
6860,5907522,02940
6861,5907523,02940
6862,5907524,02920
6863,5907525,02920
6864,5907526,02920
6865,5907527,02730
6866,5907528,02730
6867,5907529,02730
6868,5907530,02730
6869,5907531,02730
6870,5907532,02730
6871,5907533,02730
6872,5907534,01640
6873,5907535,01640
6874,5907536,01640
6875,5907537,01640
6876,5907538,01640
6877,5907539,01640
6878,5907540,01640
6879,5907541,01640
6880,5907542,01640
6881,5907543,01640
6882,5907544,01640
6883,5907545,00390
6884,5907546,00390
6885,5907547,00390
6886,5907548,00410
6887,5907549,00410
6888,5907550,00410
6889,5907551,00410
6890,5907552,00410
6891,5907553,01610
6892,5907554,01610
6893,5907555,00420
6894,5907556,00420
6895,5907557,00430
6896,5907558,00430
6897,5907559,00430
6898,5907560,00430
6899,5907561,00430
6900,5907562,00430
6901,5907563,00430
6902,5907564,00670
6903,5907565,00670
6904,5907566,00670
6905,5907567,00670
6906,5907568,00670
6907,5907569,00670
6908,5907570,00670
6909,5907571,00670
6910,5907572,00690
6911,5907573,00690
6912,5907574,00690
6913,5907575,00690
6914,5907576,00690
6915,5907577,00690
6916,5907578,00780
6917,5907579,00780
6918,5907580,00780
6919,5907581,00780
6920,5907582,00780
6921,5907583,00700
6922,5907584,00700
6923,5907585,00700
6924,5907586,00700
6925,5907587,00700
6926,5907588,00700
6927,5907589,00700
6928,5907590,00730
6929,5907591,00730
6930,5907592,00700
6931,5907593,00770
6932,5907594,00770
6933,5907595,00770
6934,5907596,00770
6935,5907597,00770
6936,5907598,00770
6937,5907599,00770
6938,5907600,00770
6939,5907601,00770
6940,5907602,00770
6941,5907603,01230
6942,5907604,01230
6943,5907605,01230
6944,5907606,01230
6945,5907607,01230
6946,5907608,01230
6947,5907609,01230
6948,5907610,01230
6949,5907611,01200
6950,5907612,01200
6951,5907613,01200
6952,5907614,01200
6953,5907615,01200
6954,5907616,00890
6955,5907617,00890
6956,5907618,00890
6957,5907619,00890
6958,5907620,00890
6959,5907621,00890
6960,5907622,00890
6961,5907623,00890
6962,5907624,00890
6963,5907625,00890
6964,5907626,00890
6965,5907627,00890
6966,5907628,00890
6967,5907629,00890
6968,5907630,00890
6969,5907631,00890
6970,5907632,00890
6971,5907633,00890
6972,5907634,00890
6973,5909309,02820
6974,5909310,02820
6975,5909311,02820
6976,5909312,02820
6977,5909313,02820
6978,5909314,02820
6979,5909315,02820
6980,5909316,02820
6981,5909317,02820
6982,5909318,02820
6983,5909319,02820
6984,5909320,02820
6985,5909321,02820
6986,5909322,02820
6987,5909323,02820
6988,5909324,02820
6989,5909325,02820
6990,5909326,02820
6991,5909327,02820
6992,5909328,02820
6993,5909329,02820
6994,5909330,02820
6995,5909331,02820
6996,5909332,02740
6997,5909333,02740
6998,5909334,02740
6999,5909335,02740
7000,5909336,02740
7001,5909337,02740
7002,5909338,02740
7003,5909339,02740
7004,5909340,02740
7005,5909341,02740
7006,5909342,02940
7007,5909343,02940
7008,5909344,02940
7009,5909345,02940
7010,5909346,02940
7011,5909347,02940
7012,5909348,02940
7013,5909349,02940
7014,5909350,02940
7015,5909351,02940
7016,5909352,02940
7017,5909353,02940
7018,5909354,02940
7019,5909355,02940
7020,5909356,02920
7021,5909357,02920
7022,5909358,02730
7023,5909359,02730
7024,5909360,02730
7025,5909361,02730
7026,5909362,02730
7027,5909363,02730
7028,5909364,02730
7029,5909365,02730
7030,5909366,01640
7031,5909367,01640
7032,5909368,01640
7033,5909369,01640
7034,5909370,01640
7035,5909371,01640
7036,5909372,01640
7037,5909373,01640
7038,5909374,01640
7039,5909375,01640
7040,5909376,01640
7041,5909377,00390
7042,5909378,00390
7043,5909379,00390
7044,5909380,00410
7045,5909381,00410
7046,5909382,00410
7047,5909383,00410
7048,5909384,00410
7049,5909385,00410
7050,5909386,00420
7051,5909387,00420
7052,5909388,00420
7053,5909389,00420
7054,5909390,00430
7055,5909391,00430
7056,5909392,00430
7057,5909393,00430
7058,5909394,00430
7059,5909395,00430
7060,5909396,00670
7061,5909397,00670
7062,5909398,00670
7063,5909399,00670
7064,5909400,00670
7065,5909401,00670
7066,5909402,00670
7067,5909403,00670
7068,5909404,00680
7069,5909405,00680
7070,5909406,00680
7071,5909407,00680
7072,5909408,00690
7073,5909409,00780
7074,5909410,00780
7075,5909411,00780
7076,5909412,00780
7077,5909413,00780
7078,5909414,00780
7079,5909415,00700
7080,5909416,00700
7081,5909417,00700
7082,5909418,00700
7083,5909419,00700
7084,5909420,00700
7085,5909421,00700
7086,5909422,00700
7087,5909423,00700
7088,5909424,00700
7089,5909425,00700
7090,5909426,00770
7091,5909427,00770
7092,5909428,00770
7093,5909429,00770
7094,5909430,00770
7095,5909431,00770
7096,5909432,00770
7097,5909433,00770
7098,5909434,01280
7099,5909435,01280
7100,5909436,01280
7101,5909437,01230
7102,5909438,01230
7103,5909439,01230
7104,5909440,01230
7105,5909441,01230
7106,5909442,01200
7107,5909443,01200
7108,5909444,01200
7109,5909445,01200
7110,5909446,01200
7111,5909447,01200
7112,5909448,01200
7113,5909449,00890
7114,5909450,00890
7115,5909451,00890
7116,5909452,00890
7117,5909453,00890
7118,5909454,00890
7119,5909455,00890
7120,5909456,00890
7121,5909457,00890
7122,5909458,00890
7123,5909459,00890
7124,5909460,00890
7125,5909461,00890
7126,5909462,00890
7127,5909463,00890
7128,5909464,00890
7129,5909465,00890
7130,5909466,00890
7131,5909467,99999
7132,5911141,02820
7133,5911142,02820
7134,5911143,02820
7135,5911144,02820
7136,5911145,02820
7137,5911146,02820
7138,5911147,02820
7139,5911148,02820
7140,5911149,02820
7141,5911150,02820
7142,5911151,02820
7143,5911152,02820
7144,5911153,02820
7145,5911154,02820
7146,5911155,02820
7147,5911156,02820
7148,5911157,02820
7149,5911158,02820
7150,5911159,02820
7151,5911160,02820
7152,5911161,02820
7153,5911162,02820
7154,5911163,02820
7155,5911164,02740
7156,5911165,02740
7157,5911166,02740
7158,5911167,02740
7159,5911168,02740
7160,5911169,02740
7161,5911170,02740
7162,5911171,02740
7163,5911172,02740
7164,5911173,02740
7165,5911174,02940
7166,5911175,02940
7167,5911176,02940
7168,5911177,02940
7169,5911178,02940
7170,5911179,02940
7171,5911180,02940
7172,5911181,02940
7173,5911182,02940
7174,5911183,02940
7175,5911184,02940
7176,5911185,02940
7177,5911186,02940
7178,5911187,02940
7179,5911188,02720
7180,5911189,02720
7181,5911190,02730
7182,5911191,02730
7183,5911192,02730
7184,5911193,02730
7185,5911194,02730
7186,5911195,02730
7187,5911196,02730
7188,5911197,02730
7189,5911198,02730
7190,5911199,01640
7191,5911200,01640
7192,5911201,01640
7193,5911202,01640
7194,5911203,01640
7195,5911204,01640
7196,5911205,01640
7197,5911206,02660
7198,5911207,01640
7199,5911208,02680
7200,5911209,00390
7201,5911210,00390
7202,5911211,00390
7203,5911212,00390
7204,5911213,00410
7205,5911214,00410
7206,5911215,00410
7207,5911216,00410
7208,5911217,00410
7209,5911218,00410
7210,5911219,00420
7211,5911220,00420
7212,5911221,00420
7213,5911222,00430
7214,5911223,00430
7215,5911224,00430
7216,5911225,00430
7217,5911226,00430
7218,5911227,00430
7219,5911228,00670
7220,5911229,00670
7221,5911230,00670
7222,5911231,00670
7223,5911232,00670
7224,5911233,00670
7225,5911234,00670
7226,5911235,00670
7227,5911236,00680
7228,5911237,00680
7229,5911238,00680
7230,5911239,00680
7231,5911240,00680
7232,5911241,00780
7233,5911242,00780
7234,5911243,00780
7235,5911244,00780
7236,5911245,00780
7237,5911246,00700
7238,5911247,00700
7239,5911248,00700
7240,5911249,00700
7241,5911250,00700
7242,5911251,00700
7243,5911252,00700
7244,5911253,00700
7245,5911254,00700
7246,5911255,00700
7247,5911256,00700
7248,5911257,00700
7249,5911258,00770
7250,5911259,00770
7251,5911260,00770
7252,5911261,00770
7253,5911262,00770
7254,5911263,00770
7255,5911264,00770
7256,5911265,01280
7257,5911266,01280
7258,5911267,01280
7259,5911268,01280
7260,5911269,01280
7261,5911270,01280
7262,5911271,01280
7263,5911272,01280
7264,5911273,01280
7265,5911274,01280
7266,5911275,01200
7267,5911276,01200
7268,5911277,01200
7269,5911278,01200
7270,5911279,01200
7271,5911280,01200
7272,5911281,01200
7273,5911282,00890
7274,5911283,00890
7275,5911284,00890
7276,5911285,00890
7277,5911286,00890
7278,5911287,00890
7279,5911288,00890
7280,5911289,00890
7281,5911290,00890
7282,5911291,00890
7283,5911292,00890
7284,5911293,00890
7285,5911294,00890
7286,5911295,00890
7287,5911296,00890
7288,5911297,00890
7289,5911298,00890
7290,5911299,00890
7291,5911300,99999
7292,5912971,02820
7293,5912972,02820
7294,5912973,02820
7295,5912974,02820
7296,5912975,02820
7297,5912976,02820
7298,5912977,02820
7299,5912978,02820
7300,5912979,02820
7301,5912980,02820
7302,5912981,02820
7303,5912982,02820
7304,5912983,02820
7305,5912984,02820
7306,5912985,02820
7307,5912986,02820
7308,5912987,02820
7309,5912988,02820
7310,5912989,02820
7311,5912990,02820
7312,5912991,02820
7313,5912992,02820
7314,5912993,02820
7315,5912994,02740
7316,5912995,02740
7317,5912996,02740
7318,5912997,02740
7319,5912998,02740
7320,5912999,02740
7321,5913000,02740
7322,5913001,02740
7323,5913002,02740
7324,5913003,02740
7325,5913004,02940
7326,5913005,02940
7327,5913006,02940
7328,5913007,02940
7329,5913008,02940
7330,5913009,02940
7331,5913010,02940
7332,5913011,02940
7333,5913012,02940
7334,5913013,02940
7335,5913014,02940
7336,5913015,02940
7337,5913016,02940
7338,5913017,02940
7339,5913018,02720
7340,5913019,02720
7341,5913020,02720
7342,5913021,02730
7343,5913022,02730
7344,5913023,02730
7345,5913024,02730
7346,5913025,02730
7347,5913026,02730
7348,5913027,02730
7349,5913028,02730
7350,5913029,01640
7351,5913030,01640
7352,5913031,01640
7353,5913032,01640
7354,5913033,01640
7355,5913034,02660
7356,5913035,02660
7357,5913036,02660
7358,5913037,02660
7359,5913038,02680
7360,5913039,02680
7361,5913040,00390
7362,5913041,00390
7363,5913042,00390
7364,5913043,00410
7365,5913044,00410
7366,5913045,00410
7367,5913046,00410
7368,5913047,00410
7369,5913048,00410
7370,5913049,00420
7371,5913050,00420
7372,5913051,00420
7373,5913052,00430
7374,5913053,00430
7375,5913054,00430
7376,5913055,00430
7377,5913056,00430
7378,5913057,00430
7379,5913058,00670
7380,5913059,00670
7381,5913060,00670
7382,5913061,00670
7383,5913062,00670
7384,5913063,00670
7385,5913064,00670
7386,5913065,00680
7387,5913066,00680
7388,5913067,00680
7389,5913068,00680
7390,5913069,00680
7391,5913070,00680
7392,5913071,00720
7393,5913072,00720
7394,5913073,00720
7395,5913074,00720
7396,5913075,00720
7397,5913076,00700
7398,5913077,00700
7399,5913078,00700
7400,5913079,00700
7401,5913080,00700
7402,5913081,00700
7403,5913082,00700
7404,5913083,00700
7405,5913084,00700
7406,5913085,00700
7407,5913086,00700
7408,5913087,00700
7409,5913088,00700
7410,5913089,00700
7411,5913090,00770
7412,5913091,00770
7413,5913092,00770
7414,5913093,00770
7415,5913094,00770
7416,5913095,01280
7417,5913096,01280
7418,5913097,01280
7419,5913098,01280
7420,5913099,01280
7421,5913100,01280
7422,5913101,01280
7423,5913102,01280
7424,5913103,01280
7425,5913104,01280
7426,5913105,01200
7427,5913106,01200
7428,5913107,01200
7429,5913108,01200
7430,5913109,01200
7431,5913110,01200
7432,5913111,01200
7433,5913112,00890
7434,5913113,00890
7435,5913114,00890
7436,5913115,00890
7437,5913116,00890
7438,5913117,00890
7439,5913118,00890
7440,5913119,00890
7441,5913120,00890
7442,5913121,00890
7443,5913122,00890
7444,5913123,00890
7445,5913124,00890
7446,5913125,00890
7447,5913126,00890
7448,5913127,00890
7449,5913128,00890
7450,5913129,00890
7451,5913130,99999
7452,5914800,02820
7453,5914801,02820
7454,5914802,02820
7455,5914803,02820
7456,5914804,02820
7457,5914805,02820
7458,5914806,02820
7459,5914807,02820
7460,5914808,02820
7461,5914809,02820
7462,5914810,02820
7463,5914811,02820
7464,5914812,02820
7465,5914813,02820
7466,5914814,02820
7467,5914815,02820
7468,5914816,02820
7469,5914817,02820
7470,5914818,02820
7471,5914819,02820
7472,5914820,02820
7473,5914821,02820
7474,5914822,02820
7475,5914823,02740
7476,5914824,02740
7477,5914825,02740
7478,5914826,02740
7479,5914827,02740
7480,5914828,02740
7481,5914829,02740
7482,5914830,02740
7483,5914831,02740
7484,5914832,02740
7485,5914833,02940
7486,5914834,02940
7487,5914835,02940
7488,5914836,02940
7489,5914837,02940
7490,5914838,02940
7491,5914839,02940
7492,5914840,02940
7493,5914841,02940
7494,5914842,02940
7495,5914843,02940
7496,5914844,02940
7497,5914845,02940
7498,5914846,02720
7499,5914847,02720
7500,5914848,02720
7501,5914849,02720
7502,5914850,02720
7503,5914851,02730
7504,5914852,02730
7505,5914853,02730
7506,5914854,02730
7507,5914855,02730
7508,5914856,02620
7509,5914857,02620
7510,5914858,02620
7511,5914859,01640
7512,5914860,01640
7513,5914861,02660
7514,5914862,02660
7515,5914863,02660
7516,5914864,02660
7517,5914865,02660
7518,5914866,02680
7519,5914867,02680
7520,5914868,02680
7521,5914869,00390
7522,5914870,00390
7523,5914871,00390
7524,5914872,00390
7525,5914873,00410
7526,5914874,00410
7527,5914875,00410
7528,5914876,00410
7529,5914877,00410
7530,5914878,00420
7531,5914879,00420
7532,5914880,00420
7533,5914881,00420
7534,5914882,00430
7535,5914883,00430
7536,5914884,00430
7537,5914885,00430
7538,5914886,00430
7539,5914887,00670
7540,5914888,00670
7541,5914889,00660
7542,5914890,00660
7543,5914891,00660
7544,5914892,00660
7545,5914893,00660
7546,5914894,00660
7547,5914895,00680
7548,5914896,00680
7549,5914897,00680
7550,5914898,00680
7551,5914899,00680
7552,5914900,00720
7553,5914901,00720
7554,5914902,00720
7555,5914903,00720
7556,5914904,00720
7557,5914905,00720
7558,5914906,00720
7559,5914907,00700
7560,5914908,00700
7561,5914909,00700
7562,5914910,00700
7563,5914911,00700
7564,5914912,00700
7565,5914913,00700
7566,5914914,00700
7567,5914915,00700
7568,5914916,00700
7569,5914917,00700
7570,5914918,00700
7571,5914919,00700
7572,5914920,00940
7573,5914921,00940
7574,5914922,00940
7575,5914923,00940
7576,5914924,00940
7577,5914925,01280
7578,5914926,01280
7579,5914927,01280
7580,5914928,01280
7581,5914929,01280
7582,5914930,01280
7583,5914931,01280
7584,5914932,01280
7585,5914933,01280
7586,5914934,01280
7587,5914935,01200
7588,5914936,01200
7589,5914937,01200
7590,5914938,01200
7591,5914939,01200
7592,5914940,01200
